Tweet,Target,Stance,Opinion Towards,Sentiment,first_cleaning_text,n_hashtags,hashtags,cleaned_text
I have a right to identify as pregnant and have an abortion. Having an abortion confirms my power of choice. #PregnancyForAll #SemST,Legalization of Abortion,AGAINST,WO,pos,I have a right to identify as pregnant and have an abortion. Having an abortion confirms my power of choice. PregnancyForAll SemST,2,"['PregnancyForAll', 'SemST']",i right identifi pregnant abort have abort confirm power choic pregnancyforal semst
I get several requests with petitions to save whales but never to stop the slaughter of babies in the wombs of mothers. #abortion. #SemST,Legalization of Abortion,AGAINST,WO,neg,I get several requests with petitions to save whales but never to stop the slaughter of babies in the wombs of mothers. abortion. SemST,2,"['abortion', 'SemST']",i get sever request petit save whale never stop slaughter babi womb mother abort semst
Life is sacred on all levels. Abortion does not compute with my philosophy. Kate Mulgrew @TheKateMulgrew (Red on #OITNB ) #SemST,Legalization of Abortion,AGAINST,EO,other,Life is sacred on all levels. Abortion does not compute with my philosophy. Kate Mulgrew (Red on OITNB ) SemST,2,"['OITNB', 'SemST']",life sacr level abort not comput philosophi kate mulgrew red oitnb semst
Does the Gay Community support Abortion? #ProLifeYouth #LGBTPrideMonth #SemST,Legalization of Abortion,AGAINST,WO,other,Does the Gay Community support Abortion? ProLifeYouth LGBTPrideMonth SemST,3,"['ProLifeYouth', 'LGBTPrideMonth', 'SemST']",doe gay communiti support abort prolifeyouth lgbtpridemonth semst
These dems' lack of compassion for unborn babies who receive prenatal diagnoses is appalling #theyfeelpain #SemST,Legalization of Abortion,AGAINST,EO,neg,These dems' lack of compassion for unborn babies who receive prenatal diagnoses is appalling theyfeelpain SemST,2,"['theyfeelpain', 'SemST']",these dem lack compass unborn babi receiv prenat diagnos appal theyfeelpain semst
@notmuchelse And accepting with love any children arising from Union of marriage or at least taking responsibility for life created #SemST,Legalization of Abortion,AGAINST,EO,pos,And accepting with love any children arising from Union of marriage or at least taking responsibility for life created SemST,1,['SemST'],and accept love children aris union marriag least take respons life creat semst
"Damn, interesting news when you find out you were almost a product of abortion #SemST",Legalization of Abortion,AGAINST,WO,neg,"Damn, interesting news when you find out you were almost a product of abortion SemST",1,['SemST'],damn interest news find almost product abort semst
"When Declaration of Independence was adopted, abortion was illegal in all 13 colonies. #txlege #SemST",Legalization of Abortion,AGAINST,WO,neg,"When Declaration of Independence was adopted, abortion was illegal in all 13 colonies. txlege SemST",2,"['txlege', 'SemST']",when declar independ adopt abort illeg coloni txlege semst
Al Robertson's mom #DuckDynasty  chose life as an unwed 16 year old. #SemST,Legalization of Abortion,AGAINST,EO,other,Al Robertson's mom DuckDynasty chose life as an unwed 16 year old. SemST,2,"['DuckDynasty', 'SemST']",al robertson mom duckdynasti chose life unw year old semst
@WomanMDsGuide I thought they wanted less unwed mommas and less abortion. #confused #tcot #feminism #SemST,Legalization of Abortion,AGAINST,EO,neg,I thought they wanted less unwed mommas and less abortion. confused tcot feminism SemST,4,"['confused', 'tcot', 'feminism', 'SemST']",i thought want less unw momma less abort confus tcot femin semst
PRAYERS FOR BABIES Urgent prayer one in Lexington KY&two in Dallas TX&in Chattanooga TN  Life begins at conception  #SemST,Legalization of Abortion,AGAINST,WO,pos,PRAYERS FOR BABIES Urgent prayer one in Lexington KY&two in Dallas TX&in Chattanooga TN Life begins at conception SemST,1,['SemST'],prayer for babi urgent prayer one lexington ky two dalla tx chattanooga tn life begin concept semst
Every1 needs 2 c @Rick_Reyna & @rallysforchrist's movie #TheRallyLA. It's life transforming. #drugs #forgive #SWBC2015 #Salvation #SemST,Legalization of Abortion,AGAINST,WO,pos,Every1 needs 2 c & movie TheRallyLA. It's life transforming. drugs forgive SWBC2015 Salvation SemST,6,"['TheRallyLA', 'drugs', 'forgive', 'SWBC2015', 'Salvation', 'SemST']",everi need c movi therallyla it life transform drug forgiv swbc salvat semst
"How can someone be calling for abortion in a speech and end it with ""God bless America""? #righttolife #SemST",Legalization of Abortion,AGAINST,EO,neg,"How can someone be calling for abortion in a speech and end it with ""God bless America""? righttolife SemST",2,"['righttolife', 'SemST']",how someon call abort speech end god bless america righttolif semst
"I'm against abortion, gay marriage, AND Donald Trump for President. #gaymarriage #DonaldTrump #SemST",Legalization of Abortion,AGAINST,EO,neg,"I'm against abortion, gay marriage, AND Donald Trump for President. gaymarriage DonaldTrump SemST",3,"['gaymarriage', 'DonaldTrump', 'SemST']",i abort gay marriag and donald trump presid gaymarriag donaldtrump semst
FYI: Unborn babies diagnosed with a disability in the womb can feel pain just as much as a baby without a diagnosis #theyfeelpain #SemST,Legalization of Abortion,AGAINST,EO,neg,FYI: Unborn babies diagnosed with a disability in the womb can feel pain just as much as a baby without a diagnosis theyfeelpain SemST,2,"['theyfeelpain', 'SemST']",fyi unborn babi diagnos disabl womb feel pain much babi without diagnosi theyfeelpain semst
@eilistweets  Surprised? A poll sponsored by biased @AmnestyIreland was always going to give a pro-abortion result #repealthe8th #SemST,Legalization of Abortion,AGAINST,EO,neg,Surprised? A poll sponsored by biased was always going to give a pro-abortion result repealthe8th SemST,2,"['repealthe8th', 'SemST']",surpris a poll sponsor bias alway go give pro abort result repealth th semst
There's no place for selfishness when you talk about a human life. Everyone matters! #quotes #truelovewaits #parenting #humanrights #SemST,Legalization of Abortion,AGAINST,WO,pos,There's no place for selfishness when you talk about a human life. Everyone matters! quotes truelovewaits parenting humanrights SemST,5,"['quotes', 'truelovewaits', 'parenting', 'humanrights', 'SemST']",there place selfish talk human life everyon matter quot truelovewait parent humanright semst
I am Nazi Holocaust survivor and I say that Abortion is America's Holocaust! -Sibylle Heidrich von Campe #holocaust #SemST,Legalization of Abortion,AGAINST,EO,neg,I am Nazi Holocaust survivor and I say that Abortion is America's Holocaust! -Sibylle Heidrich von Campe holocaust SemST,2,"['holocaust', 'SemST']",i nazi holocaust survivor i say abort america holocaust sibyll heidrich von camp holocaust semst
Abortion is genocide - I don't think you know what genocide means.  #ygk #SemST,Legalization of Abortion,AGAINST,EO,neg,Abortion is genocide - I don't think you know what genocide means. ygk SemST,2,"['ygk', 'SemST']",abort genocid i think know genocid mean ygk semst
It is not Pro-Life if you ignore life of the pregnant woman; that includes physical/mental health.IsProLife #SemST,Legalization of Abortion,FAVOR,EO,neg,It is not Pro-Life if you ignore life of the pregnant woman; that includes physical/mental health.IsProLife SemST,1,['SemST'],it not pro life ignor life pregnant woman includ physic mental health isprolif semst
PRAYERS FOR BABIES Three babies in urgent need of prayer and intervention in Dallas TX  And another in Montgomery AL  #SemST,Legalization of Abortion,AGAINST,EO,neg,PRAYERS FOR BABIES Three babies in urgent need of prayer and intervention in Dallas TX And another in Montgomery AL SemST,1,['SemST'],prayer for babi three babi urgent need prayer intervent dalla tx and anoth montgomeri al semst
"@violencehurts @WomenCanSee The most fundamental right of them all, the right to life, is also a right of the unborn. #SemST",Legalization of Abortion,AGAINST,WO,pos,"The most fundamental right of them all, the right to life, is also a right of the unborn. SemST",1,['SemST'],the fundament right right life also right unborn semst
@ConnectCatholic The justification of abortion is rooted in selfishness & fear & they come from lack of faith & self centeredness #SemST,Legalization of Abortion,AGAINST,EO,neg,The justification of abortion is rooted in selfishness & fear & they come from lack of faith & self centeredness SemST,1,['SemST'],the justif abort root selfish fear come lack faith self centered semst
"RT @freesafelegal: ""Why does the government not hold a referendum on abortion?"" asks UN CESCR Mbr Pillay #UNIRL #SemST",Legalization of Abortion,AGAINST,WO,other,"RT ""Why does the government not hold a referendum on abortion?"" asks UN CESCR Mbr Pillay UNIRL SemST",2,"['UNIRL', 'SemST']",rt whi govern not hold referendum abort ask un cescr mbr pillay unirl semst
There should be no law or funding which justifies the murder of innocent life.   #CCOT #pjnet #SemST,Legalization of Abortion,AGAINST,EO,neg,There should be no law or funding which justifies the murder of innocent life. CCOT pjnet SemST,3,"['CCOT', 'pjnet', 'SemST']",there law fund justifi murder innoc life ccot pjnet semst
@JaxLeSigh Evidence proves that morbidity & mortality rates of legal abortion r a lot higher dan carrying pregnancy 2 term #teens #SemST,Legalization of Abortion,AGAINST,EO,neg,Evidence proves that morbidity & mortality rates of legal abortion r a lot higher dan carrying pregnancy 2 term teens SemST,2,"['teens', 'SemST']",evid prove morbid mortal rate legal abort r lot higher dan carri pregnanc term teen semst
"#rally4life because if they don't want an abortion, then no one can have the choice  #SemST",Legalization of Abortion,AGAINST,EO,neg,"rally4life because if they don't want an abortion, then no one can have the choice SemST",2,"['rally4life', 'SemST']",ralli life want abort one choic semst
It's undeniable that conception may also be the birth of a soul unto life itself. Why mess with that? #SemST,Legalization of Abortion,AGAINST,EO,neg,It's undeniable that conception may also be the birth of a soul unto life itself. Why mess with that? SemST,1,['SemST'],it undeni concept may also birth soul unto life whi mess semst
@FactsVsOpinion these poor souls won't be anything in the future @PPact encouraged women to murder babies. #BlackLivesMatter #SemST,Legalization of Abortion,AGAINST,EO,neg,these poor souls won't be anything in the future encouraged women to murder babies. BlackLivesMatter SemST,2,"['BlackLivesMatter', 'SemST']",poor soul anyth futur encourag women murder babi blacklivesmatt semst
I will fight for the unborn! #SemST,Legalization of Abortion,AGAINST,EO,pos,I will fight for the unborn! SemST,1,['SemST'],i fight unborn semst
#NothingMoreAmericanThan unjustified homicide of the unborn in #SemST,Legalization of Abortion,AGAINST,EO,neg,NothingMoreAmericanThan unjustified homicide of the unborn in SemST,2,"['NothingMoreAmericanThan', 'SemST']",nothingmoreamericanthan unjustifi homicid unborn semst
"Fair IS fair if U believe an unborn child has no right to life, then UR saying I can decide if you do?? #SemST",Legalization of Abortion,AGAINST,EO,neg,"Fair IS fair if U believe an unborn child has no right to life, then UR saying I can decide if you do?? SemST",1,['SemST'],fair is fair u believ unborn child right life ur say i decid semst
"C7German: Heaven is our Goal,  life is our conquest  #socialmedia #technology #catholic #SemST",Legalization of Abortion,AGAINST,EO,pos,"C7German: Heaven is our Goal, life is our conquest socialmedia technology catholic SemST",4,"['socialmedia', 'technology', 'catholic', 'SemST']",c german heaven goal life conquest socialmedia technolog cathol semst
@notmuchelse It is no less your child before or after birth. One continuum of life. #SemST,Legalization of Abortion,AGAINST,EO,pos,It is no less your child before or after birth. One continuum of life. SemST,1,['SemST'],it less child birth one continuum life semst
you can't say you support women's rights but be against abortion #SemST,Legalization of Abortion,AGAINST,EO,neg,you can't say you support women's rights but be against abortion SemST,1,['SemST'],say support women right abort semst
"Woman's Heartbreaking Letter to Father of Baby She Aborted: ""I'm So Very Sorry - LifeNews. Please pray for the men hurt by abortion #SemST",Legalization of Abortion,AGAINST,EO,neg,"Woman's Heartbreaking Letter to Father of Baby She Aborted: ""I'm So Very Sorry - LifeNews. Please pray for the men hurt by abortion SemST",1,['SemST'],woman heartbreak letter father babi she abort i so veri sorri lifenew pleas pray men hurt abort semst
"If the Pope gave a flying fuck about the poor on his home continent, he'd let them have abortion and birth control. #SemST",Legalization of Abortion,AGAINST,EO,neg,"If the Pope gave a flying fuck about the poor on his home continent, he'd let them have abortion and birth control. SemST",1,['SemST'],if pope gave fli fuck poor home contin let abort birth control semst
RT @GuyForChrist: God is the author of life and nobody has the right to take it. #SemST,Legalization of Abortion,AGAINST,EO,pos,RT God is the author of life and nobody has the right to take it. SemST,1,['SemST'],rt god author life nobodi right take semst
@RickSantorum: I don't *believe* life begins at conception--I *know* life begins at conception. #nrlc2015 #SemST,Legalization of Abortion,AGAINST,EO,pos,I don't *believe* life begins at conception--I *know* life begins at conception. nrlc2015 SemST,2,"['nrlc2015', 'SemST']",i believ life begin concept i know life begin concept nrlc semst
The beauty of the morning seems ruined knowing abortion clinics open soon. Another day of 900+ lives lost to @PPact & friends.      #SemST,Legalization of Abortion,AGAINST,EO,neg,The beauty of the morning seems ruined knowing abortion clinics open soon. Another day of 900+ lives lost to & friends. SemST,1,['SemST'],the beauti morn seem ruin know abort clinic open soon anoth day live lost friend semst
I will visit PEI when all women can get a lawful medical abortion on the island. #Cdnpoli #peipoli #womensrights #SemST,Legalization of Abortion,FAVOR,EO,neg,I will visit PEI when all women can get a lawful medical abortion on the island. Cdnpoli peipoli womensrights SemST,4,"['Cdnpoli', 'peipoli', 'womensrights', 'SemST']",i visit pei women get law medic abort island cdnpoli peipoli womensright semst
I just unfollowed someone because they tweeted about being pro-life #SemST,Legalization of Abortion,AGAINST,EO,neg,I just unfollowed someone because they tweeted about being pro-life SemST,1,['SemST'],i unfollow someon tweet pro life semst
@JonathaASwift @TomAdams9999 They  are BOTH alive & human from conception Just earlier phase of life's continuum! @chooseliferacer #SemST,Legalization of Abortion,AGAINST,EO,pos,They are BOTH alive & human from conception Just earlier phase of life's continuum! SemST,1,['SemST'],they both aliv human concept just earlier phase life continuum semst
PRAISE REPORT Two babies savedOne in Dallas TX&in Charlotte NC  If we put forth effort with prayer- miracle's happen  #SemST,Legalization of Abortion,AGAINST,EO,pos,PRAISE REPORT Two babies savedOne in Dallas TX&in Charlotte NC If we put forth effort with prayer- miracle's happen SemST,1,['SemST'],prais report two babi savedon dalla tx charlott nc if put forth effort prayer miracl happen semst
@violencehurts @WomenCanSee The unborn also have rights #defendthe8th #SemST,Legalization of Abortion,AGAINST,EO,pos,The unborn also have rights defendthe8th SemST,2,"['defendthe8th', 'SemST']",the unborn also right defendth th semst
"@_msthirdward @BuhayIpaglaban @blueskies366 It's never been about ""life"" has it? ""#Prolife"" are OK with women dying. #SemST",Legalization of Abortion,AGAINST,EO,neg,"It's never been about ""life"" has it? ""Prolife"" are OK with women dying. SemST",2,"['Prolife', 'SemST']",it never life prolif ok women die semst
"Not sure where I stand on God and religion.  Still, don't need to be a Christian or religious to be against abortion.  #evil #SemST",Legalization of Abortion,AGAINST,EO,neg,"Not sure where I stand on God and religion. Still, don't need to be a Christian or religious to be against abortion. evil SemST",2,"['evil', 'SemST']",not sure i stand god religion still need christian religi abort evil semst
@LibertyBleeds every one in Congress should attend an abortion procedure especially partial birth that they VOTE FOR #ccot #tcot #SemST,Legalization of Abortion,AGAINST,EO,neg,every one in Congress should attend an abortion procedure especially partial birth that they VOTE FOR ccot tcot SemST,3,"['ccot', 'tcot', 'SemST']",everi one congress attend abort procedur especi partial birth vote for ccot tcot semst
Reading law cases on abortion rulings from the past 100 years is exhausting! #research #workhard #work #publichealth #SemST,Legalization of Abortion,AGAINST,WO,neg,Reading law cases on abortion rulings from the past 100 years is exhausting! research workhard work publichealth SemST,5,"['research', 'workhard', 'work', 'publichealth', 'SemST']",read law case abort rule past year exhaust research workhard work publichealth semst
There is nothing sadder than pro-life young women. I can't help but pity the fools. #repealthe8th #SemST,Legalization of Abortion,AGAINST,EO,neg,There is nothing sadder than pro-life young women. I can't help but pity the fools. repealthe8th SemST,2,"['repealthe8th', 'SemST']",there noth sadder pro life young women i help piti fool repealth th semst
The most horrific violence in America is the war on babies. #SemST,Legalization of Abortion,AGAINST,EO,neg,The most horrific violence in America is the war on babies. SemST,1,['SemST'],the horrif violenc america war babi semst
"AmandaKayHowell: Dear to who it may concern;""YOU stand up for my right to live.   #Baby #murder #RightToLife #unborn #wo... #SemST",Legalization of Abortion,AGAINST,EO,neg,"AmandaKayHowell: Dear to who it may concern;""YOU stand up for my right to live. Baby murder RightToLife unborn wo... SemST",6,"['Baby', 'murder', 'RightToLife', 'unborn', 'wo', 'SemST']",amandakayhowel dear may concern you stand right live babi murder righttolif unborn wo semst
@bradfischetti just wanted to say that I appreciate the pro life stance. A lot of celebrities are afraid to show a bold stance #LFO #SemST,Legalization of Abortion,AGAINST,EO,pos,just wanted to say that I appreciate the pro life stance. A lot of celebrities are afraid to show a bold stance LFO SemST,2,"['LFO', 'SemST']",want say i appreci pro life stanc a lot celebr afraid show bold stanc lfo semst
"Not all women want to have or bear children, and that is okay  #SemST",Legalization of Abortion,FAVOR,EO,pos,"Not all women want to have or bear children, and that is okay SemST",1,['SemST'],not women want bear children okay semst
The sanctity of human life is not a woman's issue. #antifeminism #SemST,Legalization of Abortion,AGAINST,EO,neg,The sanctity of human life is not a woman's issue. antifeminism SemST,2,"['antifeminism', 'SemST']",the sanctiti human life not woman issu antifemin semst
Good thing I don't live in Kingston woulda started a riot by now with this 'pro-life' protest #SemST,Legalization of Abortion,FAVOR,EO,neg,Good thing I don't live in Kingston woulda started a riot by now with this 'pro-life' protest SemST,1,['SemST'],good thing i live kingston woulda start riot pro life protest semst
MathewsJeanne Thank you 4 your very #kind RT. God Bless You #Patriot. #babies matter #SemST,Legalization of Abortion,AGAINST,WO,pos,MathewsJeanne Thank you 4 your very kind RT. God Bless You Patriot. babies matter SemST,4,"['kind', 'Patriot', 'babies', 'SemST']",mathewsjeann thank kind rt god bless you patriot babi matter semst
Babies are humans to support the prolife movement #SemST,Legalization of Abortion,AGAINST,WO,pos,Babies are humans to support the prolife movement SemST,1,['SemST'],babi human support prolif movement semst
Those who deny women who've been raped abortion are the same ppl who tell rape victims they asked for it. #rape #SemST,Legalization of Abortion,AGAINST,EO,neg,Those who deny women who've been raped abortion are the same ppl who tell rape victims they asked for it. rape SemST,2,"['rape', 'SemST']",those deni women rape abort ppl tell rape victim ask rape semst
"Basically this documentary is ""You kill babies so we're going to kill you"" Lol the irony of pro-lifers. #aftertiller #SemST",Legalization of Abortion,FAVOR,EO,neg,"Basically this documentary is ""You kill babies so we're going to kill you"" Lol the irony of pro-lifers. aftertiller SemST",2,"['aftertiller', 'SemST']",basic documentari you kill babi go kill lol ironi pro lifer aftertil semst
